,chr,subpop,clus.id,start,end,peak,width
3826,08N,ec,08N_ec_30,24419181,24419203,24419203,22
3827,08N,ec,08N_ec_31,24435397,24437027,24436914,1630
3828,08N,ec,08N_ec_32,24441631,24441662,24441631,31
3829,08N,ec,08N_ec_33,24448550,24461050,24448550,12500
3830,08N,ec,08N_ec_34,24462500,24462923,24462500,423
3831,08N,ec,08N_ec_35,24558599,24558649,24558649,50
3832,08N,ec,08N_ec_36,24563642,24565951,24564109,2309
3833,08N,ec,08N_ec_37,24568272,24569741,24569206,1469
3834,08N,ec,08N_ec_38,24574605,24575457,24575457,852
3835,08N,ec,08N_ec_39,24612347,24612415,24612347,68
3836,08N,ec,08N_ec_40,24615853,24632349,24617335,16496
3837,08N,ec,08N_ec_41,24643325,24646012,24645980,2687
3838,08N,ec,08N_ec_42,24818085,24819542,24818593,1457
3839,08N,ec,08N_ec_43,24821800,24823039,24823039,1239
3840,08N,ec,08N_ec_44,24825144,24825492,24825288,348
3841,08N,ec,08N_ec_45,24827439,24833420,24827439,5981
3842,08N,ec,08N_ec_46,24836832,24836986,24836832,154
3843,08N,ec,08N_ec_47,24838708,24839918,24838708,1210
3844,08N,ec,08N_ec_48,24842950,24847444,24847013,4494
3845,08N,ec,08N_ec_49,24852065,24858027,24855926,5962
3846,08N,ec,08N_ec_50,24862613,24864924,24863564,2311
3847,08N,ec,08N_ec_51,24865763,24866482,24866338,719
3848,08N,ec,08N_ec_52,24868130,24872177,24871731,4047
3849,08N,ec,08N_ec_53,24874613,24875322,24874613,709
3850,08N,ec,08N_ec_54,24876680,24878367,24878367,1687
3851,08N,ec,08N_ec_55,24888545,24889248,24888545,703
3852,08N,ec,08N_ec_56,24890367,24892135,24890888,1768
3853,08N,ec,08N_ec_57,24893115,24904562,24896158,11447
3854,08N,ec,08N_ec_58,24908022,24922163,24922163,14141
3855,08N,ec,08N_ec_59,24923451,24923528,24923451,77
3856,08N,ec,08N_ec_60,24937108,24937295,24937108,187
3857,08N,ec,08N_ec_61,24937846,24939510,24938165,1664
3858,08N,ec,08N_ec_62,24941294,24941850,24941778,556
3859,08N,ec,08N_ec_63,24943624,24943798,24943624,174
3860,08N,ec,08N_ec_64,24946156,24946559,24946559,403
3861,08N,ec,08N_ec_65,24948810,24951995,24950291,3185
3862,08N,ec,08N_ec_66,25799210,25799839,25799839,629
3863,08N,ec,08N_ec_67,32563655,32563706,32563655,51
3864,08N,ec,08N_ec_68,43484868,43484908,43484908,40
3865,09K,ec,09K_ec_1,3619973,3620249,3620249,276
3866,09K,ec,09K_ec_2,4288797,4290498,4288902,1701
3867,09K,ec,09K_ec_3,4291307,4292004,4291307,697
3868,09K,ec,09K_ec_4,4292700,4293094,4293094,394
3869,09K,ec,09K_ec_5,5104458,5106530,5104458,2072
3870,09K,ec,09K_ec_6,5750578,5750688,5750578,110
3871,09K,ec,09K_ec_7,6166197,6166277,6166277,80
3872,09K,ec,09K_ec_8,6409244,6409354,6409244,110
3873,09K,ec,09K_ec_9,9170589,9173550,9173459,2961
3874,09K,ec,09K_ec_10,10548003,10564653,10558769,16650
3875,09K,ec,09K_ec_11,10581356,10581692,10581356,336
3876,09K,ec,09K_ec_12,12451099,12453690,12451099,2591
3877,09K,ec,09K_ec_13,12461052,12461465,12461052,413
3878,09K,ec,09K_ec_14,13616430,13616628,13616470,198
3879,09K,ec,09K_ec_15,13744390,13744642,13744390,252
3880,09K,ec,09K_ec_16,17382138,17382224,17382224,86
3881,09K,ec,09K_ec_17,18375169,18377389,18377288,2220
3882,09K,ec,09K_ec_18,21180987,21181498,21181042,511
3883,09K,ec,09K_ec_19,22063736,22064114,22063736,378
3884,09K,ec,09K_ec_20,22065102,22066788,22065143,1686
3885,09K,ec,09K_ec_21,22563627,22563792,22563792,165
3886,09K,ec,09K_ec_22,22999994,23005956,23005816,5962
3887,09K,ec,09K_ec_23,25428029,25428145,25428145,116
3888,09K,ec,09K_ec_24,25454414,25454642,25454414,228
3889,09K,ec,09K_ec_25,27929515,27929554,27929515,39
3890,09K,ec,09K_ec_26,28884336,28884623,28884336,287
3891,09K,ec,09K_ec_27,31288168,31288278,31288278,110
3892,09K,ec,09K_ec_28,31292052,31292247,31292052,195
3893,09K,ec,09K_ec_29,31295045,31295840,31295045,795
3894,09K,ec,09K_ec_30,32031037,32031334,32031037,297
3895,09K,ec,09K_ec_31,35494042,35494359,35494042,317
3896,09K,ec,09K_ec_32,35570980,35571011,35570980,31
3897,09K,ec,09K_ec_33,37684113,37684451,37684113,338
3898,09K,ec,09K_ec_34,38782694,38782838,38782694,144
3899,09K,ec,09K_ec_35,42015663,42021830,42016853,6167
3900,09K,ec,09K_ec_36,43726769,43726790,43726769,21
3901,09K,ec,09K_ec_37,46919743,46919922,46919922,179
3902,09K,ec,09K_ec_38,47331011,47331548,47331548,537
3903,09K,ec,09K_ec_39,47345229,47345266,47345266,37
3904,09K,ec,09K_ec_40,50614234,50614777,50614235,543
3905,09K,ec,09K_ec_41,51454035,51454275,51454275,240
3906,09K,ec,09K_ec_42,52871587,52873308,52873288,1721
3907,09K,ec,09K_ec_43,54740157,54740483,54740483,326
3908,09K,ec,09K_ec_44,54741029,54745822,54741586,4793
3909,09K,ec,09K_ec_45,54747913,54749163,54749163,1250
3910,09K,ec,09K_ec_46,54750010,54750094,54750010,84
3911,09K,ec,09K_ec_47,56086483,56089928,56086483,3445
3912,09K,ec,09K_ec_48,56192841,56196266,56194902,3425
3913,09K,ec,09K_ec_49,56232062,56246500,56237842,14438
3914,09K,ec,09K_ec_50,56248169,56259756,56259023,11587
3915,09K,ec,09K_ec_51,56260653,56261530,56260722,877
3916,09K,ec,09K_ec_52,56263661,56264906,56264239,1245
3917,09K,ec,09K_ec_53,57024214,57025450,57025450,1236
3918,09K,ec,09K_ec_54,57403065,57403308,57403065,243
3919,09K,ec,09K_ec_55,57462453,57463308,57462453,855
3920,09K,ec,09K_ec_56,58273151,58274656,58274656,1505
3921,09K,ec,09K_ec_57,58278869,58280831,58278869,1962
3922,09K,ec,09K_ec_58,58283967,58285967,58285967,2000
3923,09K,ec,09K_ec_59,60224419,60225450,60224419,1031
3924,09K,ec,09K_ec_60,60245488,60245489,60245488,1
3925,09K,ec,09K_ec_61,66072159,66072481,66072159,322
3926,09K,ec,09K_ec_62,67098310,67098343,67098310,33
3927,09K,ec,09K_ec_63,67100564,67102059,67100710,1495
3928,09K,ec,09K_ec_64,69344701,69348561,69347911,3860
3929,09K,ec,09K_ec_65,69774985,69775345,69774985,360
3930,09K,ec,09K_ec_66,69784850,69787132,69784850,2282
3931,09N,ec,09N_ec_1,113863,125471,113871,11608
3932,09N,ec,09N_ec_2,126889,128743,128726,1854
3933,09N,ec,09N_ec_3,165177,165695,165177,518
3934,09N,ec,09N_ec_4,166790,167295,166798,505
3935,09N,ec,09N_ec_5,176363,176732,176363,369
3936,09N,ec,09N_ec_6,200543,201224,201224,681
3937,09N,ec,09N_ec_7,255821,259041,258475,3220
3938,09N,ec,09N_ec_8,266163,277420,277296,11257
3939,09N,ec,09N_ec_9,279389,279471,279471,82
3940,09N,ec,09N_ec_10,280090,288375,280090,8285
3941,09N,ec,09N_ec_11,299982,302150,300987,2168
3942,09N,ec,09N_ec_12,303265,308882,305528,5617
3943,09N,ec,09N_ec_13,491608,496276,491608,4668
3944,09N,ec,09N_ec_14,499017,499161,499017,144
3945,09N,ec,09N_ec_15,513378,513684,513378,306
3946,09N,ec,09N_ec_16,565910,565968,565968,58
3947,09N,ec,09N_ec_17,1132401,1132653,1132401,252
3948,09N,ec,09N_ec_18,5321230,5330461,5321230,9231
3949,09N,ec,09N_ec_19,5341033,5341324,5341033,291
3950,09N,ec,09N_ec_20,7365451,7366464,7365451,1013
3951,09N,ec,09N_ec_21,7622354,7625166,7625166,2812
3952,09N,ec,09N_ec_22,8981899,8987374,8986975,5475
3953,09N,ec,09N_ec_23,10031923,10032319,10032047,396
3954,09N,ec,09N_ec_24,10033586,10044555,10044134,10969
3955,09N,ec,09N_ec_25,11460168,11460750,11460750,582
3956,09N,ec,09N_ec_26,11462055,11462413,11462162,358
3957,09N,ec,09N_ec_27,11965464,11965601,11965601,137
3958,09N,ec,09N_ec_28,11969148,11970362,11969148,1214
3959,09N,ec,09N_ec_29,13463440,13463497,13463440,57
3960,09N,ec,09N_ec_30,13465408,13465614,13465408,206
3961,09N,ec,09N_ec_31,13480434,13480614,13480434,180
3962,09N,ec,09N_ec_32,13481701,13481782,13481701,81
3963,09N,ec,09N_ec_33,13483163,13483579,13483579,416
3964,09N,ec,09N_ec_34,13592671,13595296,13594261,2625
3965,09N,ec,09N_ec_35,15008119,15008463,15008346,344
3966,09N,ec,09N_ec_36,16810854,16810856,16810854,2
3967,09N,ec,09N_ec_37,16898920,16899879,16899736,959
3968,09N,ec,09N_ec_38,16902367,16904139,16902395,1772
3969,09N,ec,09N_ec_39,18514457,18514703,18514703,246
3970,09N,ec,09N_ec_40,18655232,18663872,18655232,8640
3971,09N,ec,09N_ec_41,20538474,20539644,20538858,1170
3972,09N,ec,09N_ec_42,21949701,21950517,21950517,816
3973,09N,ec,09N_ec_43,21955626,21957308,21957308,1682
3974,09N,ec,09N_ec_44,21958341,21959308,21958341,967
3975,09N,ec,09N_ec_45,24451397,24452696,24451397,1299
3976,09N,ec,09N_ec_46,24453846,24453905,24453905,59
3977,09N,ec,09N_ec_47,32038984,32040846,32038984,1862
3978,09N,ec,09N_ec_48,32045669,32046023,32045669,354
3979,09N,ec,09N_ec_49,32133201,32133261,32133201,60
3980,09N,ec,09N_ec_50,32290267,32290360,32290267,93
3981,09N,ec,09N_ec_51,32391001,32391415,32391001,414
3982,09N,ec,09N_ec_52,35226662,35226708,35226708,46
3983,09N,ec,09N_ec_53,37072543,37072748,37072748,205
3984,09N,ec,09N_ec_54,37119953,37120196,37119953,243
3985,09N,ec,09N_ec_55,40713961,40714059,40713980,98
3986,09N,ec,09N_ec_56,42506899,42507110,42507110,211
3987,09N,ec,09N_ec_57,42632452,42632685,42632452,233
3988,09N,ec,09N_ec_58,48184514,48185088,48184514,574
3989,09N,ec,09N_ec_59,49714811,49716611,49715579,1800
3990,09N,ec,09N_ec_60,49884951,49885774,49885774,823
3991,09N,ec,09N_ec_61,49897169,49897804,49897687,635
3992,09N,ec,09N_ec_62,49898783,49899582,49899582,799
3993,09N,ec,09N_ec_63,49903401,49903549,49903401,148
3994,09N,ec,09N_ec_64,50306643,50307225,50306643,582
3995,09N,ec,09N_ec_65,55140310,55144417,55142088,4107
3996,09N,ec,09N_ec_66,55145441,55146314,55146314,873
3997,09N,ec,09N_ec_67,55147626,55148168,55147789,542
3998,09N,ec,09N_ec_68,55187764,55188507,55188507,743
3999,09N,ec,09N_ec_69,55189193,55189703,55189193,510
4000,09N,ec,09N_ec_70,55191202,55191597,55191302,395
4001,09N,ec,09N_ec_71,55192785,55192863,55192863,78
4002,09N,ec,09N_ec_72,58719841,58720740,58720736,899
4003,09N,ec,09N_ec_73,59859997,59860429,59859997,432
4004,09N,ec,09N_ec_74,61250553,61255643,61255489,5090
4005,09N,ec,09N_ec_75,61872608,61872793,61872719,185
4006,09N,ec,09N_ec_76,61874430,61874582,61874430,152
4007,09N,ec,09N_ec_77,61880193,61882039,61881464,1846
4008,09N,ec,09N_ec_78,63052608,63052702,63052702,94
4009,09N,ec,09N_ec_79,63426702,63426705,63426705,3
4010,09N,ec,09N_ec_80,67485230,67485287,67485287,57
4011,09N,ec,09N_ec_81,68712330,68714168,68714168,1838
4012,09N,ec,09N_ec_82,68782994,68783090,68782994,96
4013,09N,ec,09N_ec_83,69241184,69244040,69244040,2856
4014,09N,ec,09N_ec_84,69981226,69991447,69991447,10221
4015,09N,ec,09N_ec_85,70597944,70608101,70597944,10157
4016,09N,ec,09N_ec_86,72365069,72365704,72365608,635
4017,09N,ec,09N_ec_87,72645507,72648961,72648398,3454
4018,09N,ec,09N_ec_88,72714486,72715683,72714486,1197
4019,09N,ec,09N_ec_89,73006841,73007616,73007616,775
4020,09N,ec,09N_ec_90,73213690,73279837,73277315,66147
4021,09N,ec,09N_ec_91,73289239,73290045,73289239,806
4022,09N,ec,09N_ec_92,75490819,75493988,75490819,3169
4023,09N,ec,09N_ec_93,76167710,76167893,76167710,183
4024,09N,ec,09N_ec_94,76217221,76217363,76217363,142
4025,09N,ec,09N_ec_95,76764652,76764890,76764652,238
4026,09N,ec,09N_ec_96,77602288,77602492,77602288,204
4027,09N,ec,09N_ec_97,77746528,77746772,77746756,244
4028,09N,ec,09N_ec_98,79300379,79301972,79301588,1593
4029,09N,ec,09N_ec_99,81856540,81866988,81856540,10448
4030,09N,ec,09N_ec_100,82571533,82571852,82571596,319
4031,09N,ec,09N_ec_101,82573597,82574685,82574685,1088
4032,09N,ec,09N_ec_102,82578033,82580810,82578033,2777
4033,09N,ec,09N_ec_103,82591190,82591408,82591190,218
4034,09N,ec,09N_ec_104,82599980,82600967,82599980,987
4035,09N,ec,09N_ec_105,82759963,82760311,82759963,348
4036,09N,ec,09N_ec_106,82767742,82767822,82767822,80
4037,09N,ec,09N_ec_107,82768812,82769083,82769083,271
4038,09N,ec,09N_ec_108,82769818,82770180,82769869,362
4039,09N,ec,09N_ec_109,82776841,82779003,82778807,2162
4040,01K,tx,01K_tx_1,11081448,11081460,11081460,12
4041,01N,tx,01N_tx_1,5921986,5922044,5921986,58
4042,01N,tx,01N_tx_2,8767914,8768012,8767971,98
4043,02K,tx,02K_tx_1,4075972,4076202,4076053,230
4044,02K,tx,02K_tx_2,4090731,4090811,4090811,80
4045,02K,tx,02K_tx_3,25867026,25867164,25867164,138
4046,02K,tx,02K_tx_4,26113130,26116493,26115135,3363
4047,02K,tx,02K_tx_5,28311718,28313071,28312718,1353
4048,02K,tx,02K_tx_6,31151502,31151520,31151520,18
4049,02K,tx,02K_tx_7,31695192,31695917,31695917,725
4050,02K,tx,02K_tx_8,36557054,36557080,36557080,26
4051,02K,tx,02K_tx_9,37571663,37571700,37571700,37
4052,02K,tx,02K_tx_10,50721345,50722917,50722917,1572
4053,02K,tx,02K_tx_11,51654641,51655087,51654641,446
4054,02K,tx,02K_tx_12,54171039,54171127,54171039,88
4055,03K,tx,03K_tx_1,23405078,23407538,23405524,2460
4056,03K,tx,03K_tx_2,24304272,24304335,24304272,63
4057,03K,tx,03K_tx_3,36549357,36563747,36561432,14390
4058,03K,tx,03K_tx_4,36571531,36573911,36572789,2380
4059,03K,tx,03K_tx_5,36578613,36583588,36578613,4975
4060,03K,tx,03K_tx_6,36595045,36595462,36595462,417
4061,03K,tx,03K_tx_7,36605795,36605972,36605852,177
4062,03K,tx,03K_tx_8,36607335,36609284,36608523,1949
4063,03K,tx,03K_tx_9,36610506,36611218,36610566,712
4064,03K,tx,03K_tx_10,36617727,36620497,36619107,2770
4065,03K,tx,03K_tx_11,36621205,36626386,36622632,5181
4066,03K,tx,03K_tx_12,36635373,36637734,36637734,2361
4067,03K,tx,03K_tx_13,36643439,36646187,36646125,2748
4068,03K,tx,03K_tx_14,36761185,36762673,36762673,1488
4069,03K,tx,03K_tx_15,37094887,37096279,37095959,1392
4070,03K,tx,03K_tx_16,37097261,37102867,37100788,5606
4071,03K,tx,03K_tx_17,37114792,37115239,37114792,447
4072,03K,tx,03K_tx_18,37136348,37136800,37136800,452
4073,03K,tx,03K_tx_19,37138010,37138789,37138789,779
4074,03K,tx,03K_tx_20,37172655,37172866,37172866,211
4075,03K,tx,03K_tx_21,37208602,37209156,37209156,554
4076,03K,tx,03K_tx_22,37333553,37334332,37334056,779
4077,03K,tx,03K_tx_23,37338879,37340317,37338879,1438
4078,03K,tx,03K_tx_24,37452485,37452742,37452485,257
4079,03K,tx,03K_tx_25,37518010,37523058,37518010,5048
4080,03K,tx,03K_tx_26,43839149,43839267,43839267,118
4081,03N,tx,03N_tx_1,37853808,37854695,37853808,887
4082,04K,tx,04K_tx_1,24080699,24080806,24080806,107
4083,04K,tx,04K_tx_2,38371644,38371711,38371711,67
4084,04K,tx,04K_tx_3,38376526,38376831,38376831,305
4085,04K,tx,04K_tx_4,46466645,46466952,46466645,307
4086,05N,tx,05N_tx_1,49423547,49425848,49425694,2301
4087,05N,tx,05N_tx_2,55623079,55623416,55623416,337
4088,05N,tx,05N_tx_3,69123669,69123959,69123669,290
4089,05N,tx,05N_tx_4,69124982,69126485,69125345,1503
4090,06K,tx,06K_tx_1,8511671,8511673,8511673,2
4091,06K,tx,06K_tx_2,8512524,8513318,8512524,794
4092,06K,tx,06K_tx_3,19337639,19337678,19337639,39
4093,06K,tx,06K_tx_4,19339870,19343603,19341578,3733
4094,06K,tx,06K_tx_5,19354202,19354320,19354202,118
4095,06K,tx,06K_tx_6,19354878,19356005,19355424,1127
4096,06K,tx,06K_tx_7,19356440,19356819,19356819,379
4097,06K,tx,06K_tx_8,19357951,19361212,19361212,3261
4098,06K,tx,06K_tx_9,19361668,19365501,19363354,3833
4099,06K,tx,06K_tx_10,32510750,32510792,32510792,42
4100,06K,tx,06K_tx_11,32512713,32512831,32512713,118
4101,06K,tx,06K_tx_12,32513304,32513458,32513304,154
4102,06K,tx,06K_tx_13,32515382,32515877,32515382,495
4103,06K,tx,06K_tx_14,32516678,32517384,32517384,706
4104,06N,tx,06N_tx_1,1630882,1633568,1633568,2686
4105,06N,tx,06N_tx_2,15517569,15517857,15517857,288
4106,06N,tx,06N_tx_3,15520975,15521016,15520975,41
4107,06N,tx,06N_tx_4,21743024,21743295,21743295,271
4108,06N,tx,06N_tx_5,21763494,21763539,21763494,45
4109,06N,tx,06N_tx_6,21774067,21774440,21774440,373
4110,06N,tx,06N_tx_7,21792455,21793003,21792523,548
4111,06N,tx,06N_tx_8,21794059,21794476,21794476,417
4112,06N,tx,06N_tx_9,21794971,21795022,21794971,51
4113,06N,tx,06N_tx_10,21802840,21804020,21803380,1180
4114,06N,tx,06N_tx_11,21805177,21806329,21806329,1152
4115,06N,tx,06N_tx_12,21821276,21823203,21821657,1927
4116,06N,tx,06N_tx_13,21824691,21824857,21824857,166
4117,06N,tx,06N_tx_14,21830386,21830865,21830865,479
4118,06N,tx,06N_tx_15,21833752,21834069,21833752,317
4119,06N,tx,06N_tx_16,22181115,22181948,22181115,833
4120,06N,tx,06N_tx_17,22192882,22193986,22193600,1104
4121,06N,tx,06N_tx_18,22199358,22199843,22199842,485
4122,06N,tx,06N_tx_19,22237016,22237104,22237016,88
4123,06N,tx,06N_tx_20,22247703,22249903,22247703,2200
4124,06N,tx,06N_tx_21,22268951,22269394,22269106,443
4125,06N,tx,06N_tx_22,22342794,22344479,22342912,1685
4126,06N,tx,06N_tx_23,22346789,22346831,22346789,42
4127,06N,tx,06N_tx_24,22357892,22358176,22357892,284
4128,06N,tx,06N_tx_25,22359159,22363221,22360642,4062
4129,06N,tx,06N_tx_26,22364495,22364763,22364495,268
4130,06N,tx,06N_tx_27,22378235,22379449,22379449,1214
4131,06N,tx,06N_tx_28,22381699,22381939,22381939,240
4132,06N,tx,06N_tx_29,22410934,22411119,22410934,185
4133,06N,tx,06N_tx_30,22420238,22420319,22420319,81
4134,06N,tx,06N_tx_31,22429079,22430863,22430198,1784
4135,06N,tx,06N_tx_32,22431904,22432058,22432058,154
4136,06N,tx,06N_tx_33,22442638,22443963,22442638,1325
4137,06N,tx,06N_tx_34,22449433,22449740,22449740,307
4138,06N,tx,06N_tx_35,22454681,22454809,22454681,128
4139,06N,tx,06N_tx_36,22461894,22463024,22463024,1130
4140,06N,tx,06N_tx_37,22470331,22472471,22471288,2140
4141,06N,tx,06N_tx_38,22483666,22484015,22484015,349
4142,06N,tx,06N_tx_39,22485043,22485165,22485105,122
4143,06N,tx,06N_tx_40,22490952,22491058,22491058,106
4144,06N,tx,06N_tx_41,22494459,22495126,22494459,667
4145,06N,tx,06N_tx_42,22501696,22501834,22501696,138
4146,06N,tx,06N_tx_43,22505498,22506112,22505498,614
4147,06N,tx,06N_tx_44,22518238,22529958,22529958,11720
4148,06N,tx,06N_tx_45,22531737,22533771,22532938,2034
4149,06N,tx,06N_tx_46,22538580,22539152,22539152,572
4150,06N,tx,06N_tx_47,22543565,22543916,22543916,351
4151,06N,tx,06N_tx_48,22557768,22558926,22558926,1158
4152,06N,tx,06N_tx_49,22569537,22574271,22569537,4734
4153,06N,tx,06N_tx_50,22578926,22582268,22581788,3342
4154,06N,tx,06N_tx_51,22585041,22585597,22585041,556
4155,06N,tx,06N_tx_52,22593340,22594559,22594559,1219
4156,06N,tx,06N_tx_53,22597943,22599696,22599696,1753
4157,06N,tx,06N_tx_54,22604328,22607730,22607730,3402
4158,06N,tx,06N_tx_55,22609268,22609351,22609268,83
4159,06N,tx,06N_tx_56,22626760,22629833,22628955,3073
4160,06N,tx,06N_tx_57,22647305,22650788,22649621,3483
4161,06N,tx,06N_tx_58,22672595,22674134,22673146,1539
4162,06N,tx,06N_tx_59,22679160,22679879,22679879,719
4163,06N,tx,06N_tx_60,22681872,22683608,22682215,1736
4164,06N,tx,06N_tx_61,22718119,22721974,22718780,3855
4165,06N,tx,06N_tx_62,22746915,22748974,22746915,2059
4166,06N,tx,06N_tx_63,22755469,22757159,22755469,1690
4167,06N,tx,06N_tx_64,22759050,22760156,22759373,1106
4168,06N,tx,06N_tx_65,22806686,22809849,22809550,3163
4169,06N,tx,06N_tx_66,22821442,22822072,22822042,630
4170,06N,tx,06N_tx_67,22823046,22823535,22823535,489
4171,06N,tx,06N_tx_68,22824410,22825313,22824963,903
4172,06N,tx,06N_tx_69,22827778,22833100,22827778,5322
4173,06N,tx,06N_tx_70,22838495,22838988,22838495,493
4174,06N,tx,06N_tx_71,22842516,22842562,22842562,46
4175,06N,tx,06N_tx_72,22847045,22847525,22847045,480
4176,06N,tx,06N_tx_73,22848210,22848368,22848367,158
4177,06N,tx,06N_tx_74,22853052,22853582,22853582,530
4178,06N,tx,06N_tx_75,22854682,22854771,22854682,89
4179,06N,tx,06N_tx_76,22856732,22857123,22857123,391
4180,06N,tx,06N_tx_77,22859445,22860674,22859445,1229
4181,06N,tx,06N_tx_78,22909308,22910310,22909915,1002
4182,06N,tx,06N_tx_79,22915001,22915571,22915571,570
4183,06N,tx,06N_tx_80,22916894,22917371,22916956,477
4184,06N,tx,06N_tx_81,22969235,22969549,22969235,314
4185,06N,tx,06N_tx_82,22974152,22975059,22974152,907
4186,06N,tx,06N_tx_83,22976392,22976983,22976983,591
4187,06N,tx,06N_tx_84,22992547,22994810,22994810,2263
4188,06N,tx,06N_tx_85,23002896,23003130,23002896,234
4189,06N,tx,06N_tx_86,23004823,23006871,23006105,2048
4190,06N,tx,06N_tx_87,23011993,23014042,23012765,2049
4191,06N,tx,06N_tx_88,23014929,23015474,23015474,545
4192,06N,tx,06N_tx_89,23021336,23023237,23023237,1901
4193,06N,tx,06N_tx_90,23031478,23032557,23031478,1079
4194,06N,tx,06N_tx_91,23038118,23038316,23038118,198
4195,06N,tx,06N_tx_92,23050590,23052030,23052013,1440
4196,06N,tx,06N_tx_93,23064103,23064957,23064957,854
4197,06N,tx,06N_tx_94,23065777,23067005,23067005,1228
4198,06N,tx,06N_tx_95,23098589,23099259,23099259,670
4199,06N,tx,06N_tx_96,23157164,23157271,23157173,107
4200,06N,tx,06N_tx_97,23158821,23159106,23158821,285
4201,06N,tx,06N_tx_98,23162214,23162948,23162948,734
4202,06N,tx,06N_tx_99,23164530,23164714,23164714,184
4203,06N,tx,06N_tx_100,23165997,23166783,23166431,786
4204,06N,tx,06N_tx_101,23175252,23175298,23175252,46
4205,06N,tx,06N_tx_102,23182795,23183293,23183167,498
4206,06N,tx,06N_tx_103,23184698,23184937,23184698,239
4207,06N,tx,06N_tx_104,23187076,23191279,23187076,4203
4208,06N,tx,06N_tx_105,23192210,23192892,23192892,682
4209,06N,tx,06N_tx_106,23194018,23195347,23194708,1329
4210,06N,tx,06N_tx_107,23264823,23274800,23265362,9977
4211,06N,tx,06N_tx_108,23279778,23280146,23279778,368
4212,06N,tx,06N_tx_109,23296138,23296198,23296138,60
4213,06N,tx,06N_tx_110,23300231,23300837,23300231,606
4214,06N,tx,06N_tx_111,23305161,23305713,23305161,552
4215,06N,tx,06N_tx_112,23307126,23308242,23307894,1116
4216,06N,tx,06N_tx_113,23322896,23322907,23322896,11
4217,06N,tx,06N_tx_114,23340825,23340888,23340825,63
4218,06N,tx,06N_tx_115,23348341,23348407,23348341,66
4219,06N,tx,06N_tx_116,24082416,24082482,24082416,66
4220,06N,tx,06N_tx_117,24171075,24171904,24171075,829
4221,06N,tx,06N_tx_118,24190701,24190883,24190701,182
4222,06N,tx,06N_tx_119,24192010,24192253,24192171,243
4223,06N,tx,06N_tx_120,24194437,24194622,24194622,185
4224,06N,tx,06N_tx_121,24195366,24196007,24196007,641
4225,06N,tx,06N_tx_122,24200635,24201444,24201444,809
4226,06N,tx,06N_tx_123,24206288,24206389,24206288,101
4227,06N,tx,06N_tx_124,24213349,24213508,24213508,159
4228,06N,tx,06N_tx_125,24216556,24217346,24216556,790
4229,06N,tx,06N_tx_126,24221129,24221548,24221129,419
4230,06N,tx,06N_tx_127,24223637,24223822,24223637,185
4231,06N,tx,06N_tx_128,24238316,24238490,24238316,174
4232,06N,tx,06N_tx_129,24242465,24242734,24242505,269
4233,06N,tx,06N_tx_130,24252123,24255426,24252444,3303
